t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2025-08-13","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-08-13","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-08-13","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18300","8300"
"2025-08-13","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","3300","16000","11300"
"2025-08-12","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","13000","13000","13000"
"2025-08-12","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-08-12","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","4000","15300","11300"
"2025-08-12","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18300","8300"
"2025-08-11","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","3300","16000","11300"
"2025-08-11","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5556","18889","11300"
"2025-08-11","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-08-11","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","7000","7000","7000"
"2025-08-10","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-08-10","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","15000","15000","15000"
"2025-08-09","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18850","8330"
"2025-08-09","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","3330","16650","11330"
"2025-08-08","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18850","8330"
"2025-08-08","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","3330","16650","11330"
"2025-08-08","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","14000","14000","14000"
"2025-08-07","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","4000","17300","12000"
"2025-08-07","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-08-07","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","13000","13000","13000"
"2025-08-07","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18850","8300"
"2025-08-06","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18850","8300"
"2025-08-06","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","4000","19300","12000"
"2025-08-06","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","13000","13000","13000"
"2025-08-06","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","11000","11000","11000"
"2025-08-04","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","15000","15000","15000"
"2025-08-04","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","4000","18650","12000"
"2025-08-04","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18850","8300"
"2025-08-04","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-08-02","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","17000","17000","17000"
"2025-08-02","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-08-02","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","5550","18850","8300"
"2025-08-02","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","4000","21300","12000"
"2025-08-01","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","4000","22000","18650"
"2025-08-01","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","20000","20000","20000"
"2025-08-01","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-07-31","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","5300","22000","11300"
"2025-07-31","Apple","19","Warangal","36","Telangana","540","Warangal","Other","17000","17000","17000"
"2025-07-31","Apple","19","Warangal","36","Telangana","540","Warangal","Other","12000","12000","12000"
"2025-07-31","Apple","19","Warangal","36","Telangana","540","Warangal","Other","10000","10000","10000"
"2025-07-31","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18850","8300"
"2025-07-30","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18850","8300"
"2025-07-30","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","6650","24000","13300"
"2025-07-30","Apple","19","Warangal","36","Telangana","540","Warangal","Other","13000","13000","13000"
"2025-07-30","Apple","19","Warangal","36","Telangana","540","Warangal","Other","17000","17000","17000"
"2025-07-30","Apple","19","Warangal","36","Telangana","540","Warangal","Other","10000","10000","10000"
"2025-07-29","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","5550","23300","13300"
"2025-07-28","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","5550","22650","13300"
"2025-07-28","Apple","19","Warangal","36","Telangana","540","Warangal","Other","11000","11000","11000"
"2025-07-28","Apple","19","Warangal","36","Telangana","540","Warangal","Other","13000","13000","13000"
"2025-07-28","Apple","19","Warangal","36","Telangana","540","Warangal","Other","18000","18000","18000"
"2025-07-27","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","5556","18889","13333"
"2025-07-26","Apple","19","Warangal","36","Telangana","540","Warangal","Other","18000","18000","18000"
"2025-07-26","Apple","19","Warangal","36","Telangana","540","Warangal","Other","10000","10000","10000"
"2025-07-26","Apple","19","Warangal","36","Telangana","540","Warangal","Other","13000","13000","13000"
"2025-07-26","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","5550","22650","13300"
"2025-07-25","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","5550","22650","8300"
"2025-07-24","Apple","19","Warangal","36","Telangana","540","Warangal","Other","12000","12000","12000"
"2025-07-24","Apple","19","Warangal","36","Telangana","540","Warangal","Other","18000","18000","18000"
"2025-07-24","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","6000","23300","13300"
"2025-07-24","Apple","19","Warangal","36","Telangana","540","Warangal","Other","14000","14000","14000"
"2025-07-23","Apple","19","Warangal","36","Telangana","540","Warangal","Other","12000","12000","12000"
"2025-07-23","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","7300","24000","13300"
"2025-07-23","Apple","19","Warangal","36","Telangana","540","Warangal","Other","17000","17000","17000"
"2025-07-23","Apple","19","Warangal","36","Telangana","540","Warangal","Other","14000","14000","14000"
"2025-07-21","Apple","19","Warangal","36","Telangana","540","Warangal","Other","18000","18000","18000"
"2025-07-21","Apple","19","Warangal","36","Telangana","540","Warangal","Other","11000","11000","11000"
"2025-07-21","Apple","19","Warangal","36","Telangana","540","Warangal","Other","14000","14000","14000"
"2025-07-19","Apple","19","Warangal","36","Telangana","540","Warangal","Other","18000","18000","18000"
"2025-07-19","Apple","19","Warangal","36","Telangana","540","Warangal","Other","10000","10000","10000"
"2025-07-19","Apple","19","Warangal","36","Telangana","540","Warangal","Other","12000","12000","12000"
"2025-07-18","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Simla","4400","17700","8300"
"2025-07-18","Apple","19","Warangal","36","Telangana","540","Warangal","Other","14000","14000","14000"
