t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2025-09-08","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5142","5142","5142"
"2025-09-08","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-09-08","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","4708","5570","5570"
"2025-09-07","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-09-06","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","6093","6093","6093"
"2025-09-06","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6021","6381","6021"
"2025-09-06","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7559","7550"
"2025-09-05","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-09-05","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5193","5193","5193"
"2025-09-04","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6003","6500","6165"
"2025-09-04","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5622","5622","5622"
"2025-09-04","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","4700","4700","4700"
"2025-09-04","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5193","5972","5873"
"2025-09-04","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","5660","5809","5809"
"2025-09-03","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","4500","6000","6000"
"2025-09-03","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6021","6561","6498"
"2025-09-03","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","3552","5359","5212"
"2025-09-03","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-09-03","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5929","5929","5929"
"2025-09-03","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","5529","5529","5529"
"2025-09-02","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","6170","6170","6170"
"2025-09-02","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6075","6561","6075"
"2025-09-02","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5589","5929","5743"
"2025-09-02","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","4500","6020","5616"
"2025-09-02","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","3663","6215","5513"
"2025-09-02","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","5900","5900","5900"
"2025-09-01","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-09-01","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6175","6651","6651"
"2025-09-01","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5582","5582","5582"
"2025-09-01","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","777 New Ind","5362","6262","6160"
"2025-08-30","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","5605","6261","6261"
"2025-08-30","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-30","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4572","6047","6047"
"2025-08-30","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","5870","5870","5870"
"2025-08-29","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","777 New Ind","4042","6317","6177"
"2025-08-29","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5502","5622","5502"
"2025-08-29","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-29","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","6109","6109","6109"
"2025-08-29","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","3552","6011","4752"
"2025-08-29","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","5500","5750","5500"
"2025-08-28","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","777 New Ind","6044","6217","6044"
"2025-08-28","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","5004","7457","5031"
"2025-08-28","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-28","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-28","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4862","6066","5712"
"2025-08-27","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-26","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5052","5782","5052"
"2025-08-26","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4652","6044","5869"
"2025-08-26","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6165","6471","6165"
"2025-08-26","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","5555","5689","5563"
"2025-08-26","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-25","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","5210","6350","6150"
"2025-08-25","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6075","6651","6075"
"2025-08-25","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","6060","6060","6060"
"2025-08-25","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5322","5753","5753"
"2025-08-25","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-25","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","3559","6159","5616"
"2025-08-25","Arhar (Tur/Red Gram)(Whole)","6","Badepalli","36","Telangana","538","Mahbubnagar","Local","6179","6179","6179"
"2025-08-25","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","5600","6000","6000"
"2025-08-25","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","5534","5534","5534"
"2025-08-24","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-24","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4523","4523","4523"
"2025-08-23","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","6425","6425","6425"
"2025-08-23","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-23","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4523","4523","4523"
"2025-08-22","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","5650","5950","5950"
"2025-08-22","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","5362","6414","6213"
"2025-08-22","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6345","6678","6345"
"2025-08-22","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5123","5912","5875"
"2025-08-22","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-22","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4523","6174","6174"
"2025-08-21","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","3000","6100","6100"
"2025-08-21","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6021","6795","6669"
"2025-08-21","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","6199","6199","6199"
"2025-08-21","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","1552","5883","4052"
"2025-08-21","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-21","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5513","6183","5823"
"2025-08-21","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","4545","5553","5409"
"2025-08-20","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-20","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6255","6747","6255"
"2025-08-20","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5812","5852","5852"
"2025-08-20","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4095","6119","5809"
"2025-08-19","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","3359","6059","6029"
"2025-08-19","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6075","6689","6400"
"2025-08-19","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","6359","6359","6359"
"2025-08-19","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5832","5832","5832"
"2025-08-19","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-19","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","5950","5950","5950"
"2025-08-18","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-18","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6309","6561","6309"
"2025-08-18","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","5639","5639","5639"
"2025-08-18","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5682","5839","5766"
"2025-08-17","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-16","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-16","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5324","5324","5324"
"2025-08-15","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-15","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5324","5324","5324"
"2025-08-14","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5324","6032","5513"
"2025-08-14","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6309","6309","6309"
"2025-08-14","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","4333","6363","6363"
"2025-08-14","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5723","5723","5723"
"2025-08-14","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-14","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","4501","8789","6109"
"2025-08-13","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","6100","6100","6100"
"2025-08-13","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6111","6615","6589"
"2025-08-13","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","6273","6273","6273"
"2025-08-13","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5622","5622","5622"
"2025-08-13","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-13","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5500","5500","5500"
"2025-08-13","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5259","6053","5259"
"2025-08-12","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-12","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6111","6729","6589"
"2025-08-12","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","6129","6388","6388"
"2025-08-12","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","4200","4200","4200"
"2025-08-11","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","6100","6100","6100"
"2025-08-11","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6201","6800","6561"
"2025-08-11","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-11","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4842","6029","5873"
"2025-08-11","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","3021","6428","6418"
"2025-08-11","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","5556","5556","5556"
"2025-08-10","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-10","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4842","4842","4842"
"2025-08-09","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4842","4842","4842"
"2025-08-09","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-08","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","5572","6053","5581"
"2025-08-08","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","6469","6469","6469"
"2025-08-08","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6381","6525","6381"
"2025-08-08","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","5699","6289","6289"
"2025-08-07","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5286","6207","5639"
"2025-08-07","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","3339","6209","5769"
"2025-08-07","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","4302","4608","4608"
"2025-08-07","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","5000","5800","5800"
"2025-08-07","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6435","6839","6525"
"2025-08-07","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","4545","6464","4545"
"2025-08-07","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5502","5873","5692"
"2025-08-06","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","5629","5786","5786"
"2025-08-06","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","4545","6425","6326"
"2025-08-06","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-06","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4399","6021","5899"
"2025-08-05","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","6069","6129","6129"
"2025-08-05","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6003","6714","6651"
"2025-08-05","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","5869","6369","6369"
"2025-08-05","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4099","5904","5689"
"2025-08-05","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","5222","5512","5512"
"2025-08-05","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-04","Arhar (Tur/Red Gram)(Whole)","876","Asifabad","36","Telangana","532","Adilabad","Local","7550","7550","7550"
"2025-08-04","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","6637","6637","6637"
"2025-08-04","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","6169","6377","6377"
"2025-08-04","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","7550","7550","7550"
"2025-08-04","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4613","4613","4613"
"2025-08-04","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","5014","6515","5718"
"2025-08-04","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","6000","6150","6000"
"2025-08-03","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","4613","4613","4613"
"2025-08-02","Arhar (Tur/Red Gram)(Whole)","882","Bhainsa","36","Telangana","532","Adilabad","F.A.Q. (Whole)","6464","6464","6464"
